"selection1_name","selection1_url","selection1_price"
"New 1998 Eden Teletubbies Dipsy Green Beanie Plush 7"" New With Tag AR22","https://www.ebay.com/itm/New-1998-Eden-Teletubbies-Dipsy-Green-Beanie-Plush-7-New-With-Tag-AR22/183708471180?epid=1100769664&hash=item2ac5e0cf8c:g:w8MAAOSwWkFceAuZ","$12.95"
"Teletubbies Playskool Purple Plush w/ Soft Vinyl Face 16"" Talking Tinky Winky","https://www.ebay.com/itm/Teletubbies-Playskool-Purple-Plush-w-Soft-Vinyl-Face-16-Talking-Tinky-Winky/333329833765?hash=item4d9c019f25:g:9FYAAOSweK9dTF6z","$10.95"
"NWT TELETUBBIES KEYCHAIN LAA LAA PLUSH DOLLS 6""","https://www.ebay.com/itm/NWT-TELETUBBIES-KEYCHAIN-LAA-LAA-PLUSH-DOLLS-6/401735191505?hash=item5d89488bd1:g:H24AAOSwuzRXfCli:sc:USPSFirstClass!14221!US!-1","$4.75"
"Teletubbies Po Red Plush 7"" Spin Master Vintage Interactive Cuddling Doll","https://www.ebay.com/itm/Teletubbies-Po-Red-Plush-7-Spin-Master-Vintage-Interactive-Cuddling-Doll/163649609000?_trkparms=ispr%3D1&hash=item261a46dd28:g:UJkAAOSwIhhcskn~&enc=AQAEAAACUBPxNw%2BVj6nta7CKEs3N0qV1t%2BeClenpmPir8R7LlGcvJiWMd5Ok0cv%2BZtxjxesZJYXdWDoKcW93%2FikNS3WQiz%2B5QKu1abv0SuS7Sa21MooX%2BYu1waMjXfC7z09XX6XkGYyIu%2F5u2Kabcqf075KpVfpqNWV3haRfKqc7UMdUmFGjM3HoQGQPYJCrwKnZxRklsUqmF6OEtG1E6xDof1a5H%2FYBjMyBGje2ZunkK2xIuXaGa8hjRdM71tGJAkGZ467PKOnUk%2Fh70UuvYCjku2TXylsHE1mqsE7tK38OD7tkYcRvCZjWwRTrtPOUY1rHh71oWd7LqNLHM5rCX59Zlmw919mwlT40HoEJgXYoVu87Uiwp5QPTirBxMOJTmlm%2Fak0eB%2BRlQLS%2BtAXVFe%2BPsYPqG2NIC979upMHTbcKLLknBeCCnOa30QCPmftCOnqL%2F3SxJrQnA0DlmqXTMJ%2F%2F1xOGySxas6xQPhzqVlIeCpipUMHlueIrFjyUSbOAgxEbNP5jWXm6FlBSsl4JF7T%2BsC9aCA2qUhjwkNVgPkx7oFlFcdYAoHqQmICzMtbwIsCRZMNQph3X4BJFtQI7G90urYK%2FVYNdNB%2FFQ%2BKe4HoITFDNSzV3%2F6SC1CISyBufR01Xq%2FebNabPXcCjscL71DI8UodOseZFn2SUaiaYiCCnrmjjNYOGqY15prIn8cmApOT%2BtjroX07gcif64hIu7PeJhbACiE9Qqo8MlLaCVKTZ4lKKJkbZor6uaKxz0yG%2FAhsgQX%2FQGG2pZdPJGcgF5r7RXyb0avM%3D&checksum=163649609000ade2d18d2b9a43d69f5b6048065471a8&enc=AQAEAAACUBPxNw%2BVj6nta7CKEs3N0qV1t%2BeClenpmPir8R7LlGcvJiWMd5Ok0cv%2BZtxjxesZJYXdWDoKcW93%2FikNS3WQiz%2B5QKu1abv0SuS7Sa21MooX%2BYu1waMjXfC7z09XX6XkGYyIu%2F5u2Kabcqf075KpVfpqNWV3haRfKqc7UMdUmFGjM3HoQGQPYJCrwKnZxRklsUqmF6OEtG1E6xDof1a5H%2FYBjMyBGje2ZunkK2xIuXaGa8hjRdM71tGJAkGZ467PKOnUk%2Fh70UuvYCjku2TXylsHE1mqsE7tK38OD7tkYcRvCZjWwRTrtPOUY1rHh71oWd7LqNLHM5rCX59Zlmw919mwlT40HoEJgXYoVu87Uiwp5QPTirBxMOJTmlm%2Fak0eB%2BRlQLS%2BtAXVFe%2BPsYPqG2NIC979upMHTbcKLLknBeCCnOa30QCPmftCOnqL%2F3SxJrQnA0DlmqXTMJ%2F%2F1xOGySxas6xQPhzqVlIeCpipUMHlueIrFjyUSbOAgxEbNP5jWXm6FlBSsl4JF7T%2BsC9aCA2qUhjwkNVgPkx7oFlFcdYAoHqQmICzMtbwIsCRZMNQph3X4BJFtQI7G90urYK%2FVYNdNB%2FFQ%2BKe4HoITFDNSzV3%2F6SC1CISyBufR01Xq%2FebNabPXcCjscL71DI8UodOseZFn2SUaiaYiCCnrmjjNYOGqY15prIn8cmApOT%2BtjroX07gcif64hIu7PeJhbACiE9Qqo8MlLaCVKTZ4lKKJkbZor6uaKxz0yG%2FAhsgQX%2FQGG2pZdPJGcgF5r7RXyb0avM%3D&checksum=163649609000ade2d18d2b9a43d69f5b6048065471a8","$12.99"
"EDEN TELETUBBIES GREEN DIPSY 8"" PLUSH BEANIE 1998","https://www.ebay.com/itm/EDEN-TELETUBBIES-GREEN-DIPSY-8-PLUSH-BEANIE-1998/163867849612?_trkparms=ispr%3D1&hash=item262748f38c:g:v50AAOSwU8ddgWPp&enc=AQAEAAACQBPxNw%2BVj6nta7CKEs3N0qXPgaRKhqLyUJzW0Y3E4nH0Dn9c9VU8%2FSJNF9ZIFhaXP5CqfgJ7UnqmDSQA46D36i0B2HM%2B01UYUSlGs5Lv7MCao1ACw9AumqHSvghxTpEsRXPGohdFg9a6Ww5sh2N3VrmMmhNmkWFzznQAbTCWIEeZG0FZuU6RqVmXv9ZSZw1jhStNJzj%2B6VUJFtvDwYlF6V6j%2Bghi5tqxS8XGAhFZTwyfL1NMEa9jHs7fJIkhF%2BkY5kwzpJ2GYpSLNrm5u4FfU%2B1oTharvfPHucp4hh9ehkFB8c0FWqQlZ%2BNCg46sgYpX1MnY6CQYYcuaMLdJC4Y%2FK6UuvEp5HmsypPWc4tDsSsJxAXcZedCTxCHJii762%2FNbgHOJjMLt2XIpKXSAVMlOdcY8e90mBOYiKGLsSATRExsuXszwLNwrg2dGUPosYcqBseuTxD31pKam2kcL7gaR4WdXdui3%2FS0Nl94L%2B0peIVnRO3bjekk6K45gPzTxu%2FbyuXzqsFHgHXgUZRzhVZN07TWOlq0Zl9erd3Lfga1JOG4bEdIyLqL%2FCzappSWvo%2BkIg26BdEBU2UmlWMIh13jQr9K7XO%2BIBWs3Lp2xY67XTjZV7zM7D%2FllO7yTEtmDwcfTB65YsC7PkahIMd0AwedGKGPcGSjzSBzWleo6qNFoc1qCAnTDV6ZTjrML4gWEPP08ge%2FNokGYheEoUlWA283ux6YoPtWEuq8TjIyZZdQ2O69R1jm8FC9H5Ao%2Fcma721SCWQ%3D%3D&checksum=163867849612ade2d18d2b9a43d69f5b6048065471a8&enc=AQAEAAACQBPxNw%2BVj6nta7CKEs3N0qXPgaRKhqLyUJzW0Y3E4nH0Dn9c9VU8%2FSJNF9ZIFhaXP5CqfgJ7UnqmDSQA46D36i0B2HM%2B01UYUSlGs5Lv7MCao1ACw9AumqHSvghxTpEsRXPGohdFg9a6Ww5sh2N3VrmMmhNmkWFzznQAbTCWIEeZG0FZuU6RqVmXv9ZSZw1jhStNJzj%2B6VUJFtvDwYlF6V6j%2Bghi5tqxS8XGAhFZTwyfL1NMEa9jHs7fJIkhF%2BkY5kwzpJ2GYpSLNrm5u4FfU%2B1oTharvfPHucp4hh9ehkFB8c0FWqQlZ%2BNCg46sgYpX1MnY6CQYYcuaMLdJC4Y%2FK6UuvEp5HmsypPWc4tDsSsJxAXcZedCTxCHJii762%2FNbgHOJjMLt2XIpKXSAVMlOdcY8e90mBOYiKGLsSATRExsuXszwLNwrg2dGUPosYcqBseuTxD31pKam2kcL7gaR4WdXdui3%2FS0Nl94L%2B0peIVnRO3bjekk6K45gPzTxu%2FbyuXzqsFHgHXgUZRzhVZN07TWOlq0Zl9erd3Lfga1JOG4bEdIyLqL%2FCzappSWvo%2BkIg26BdEBU2UmlWMIh13jQr9K7XO%2BIBWs3Lp2xY67XTjZV7zM7D%2FllO7yTEtmDwcfTB65YsC7PkahIMd0AwedGKGPcGSjzSBzWleo6qNFoc1qCAnTDV6ZTjrML4gWEPP08ge%2FNokGYheEoUlWA283ux6YoPtWEuq8TjIyZZdQ2O69R1jm8FC9H5Ao%2Fcma721SCWQ%3D%3D&checksum=163867849612ade2d18d2b9a43d69f5b6048065471a8","$7.00"
"Teletubbies Talking plush Doll * Lala * Yellow 16"" Talks","https://www.ebay.com/itm/Teletubbies-Talking-plush-Doll-Lala-Yellow-16-Talks/333386153639?hash=item4d9f5cfea7:g:S80AAOSwncJdv8D8","$19.99"
"New ListingTELETUBBIES PLUSH TALKING DOLLS SET TINKY WINKY LAA LAA DIPSY PO 1998 VINTAGE","https://www.ebay.com/itm/TELETUBBIES-PLUSH-TALKING-DOLLS-SET-TINKY-WINKY-LAA-LAA-DIPSY-PO-1998-VINTAGE/133228531587?hash=item1f050a0f83:g:KPYAAOSwCOJdv5u0","$49.99"
"New ListingTeletubbies Laugh and Giggle Laa Laa Doll 14"" Yellow Plush Toy","https://www.ebay.com/itm/Teletubbies-Laugh-and-Giggle-Laa-Laa-Doll-14-Yellow-Plush-Toy/223735547960?epid=565321777&hash=item3417ad8838:g:~UEAAOSwLgBdDk4R","$12.99"
"New ListingMixed Lot of 6 Teletubbies Plush Dolls","https://www.ebay.com/itm/Mixed-Lot-of-6-Teletubbies-Plush-Dolls/352843767863?hash=item522720a037:g:7hEAAOSwprpdbG-U","$9.99"
"McDonald's Teletubbies Keychain DIPSY Plush Clip-on Doll #3 Happy Meal Toy 2000","https://www.ebay.com/itm/McDonalds-Teletubbies-Keychain-DIPSY-Plush-Clip-on-Doll-3-Happy-Meal-Toy-2000/273982535004?hash=item3fcaa1b55c:g:NXgAAOSwj9tdXxmr","$6.50"
"Teletubbies Purple Tinky Winky 18 Inch Talking Plush","https://www.ebay.com/itm/Teletubbies-Purple-Tinky-Winky-18-Inch-Talking-Plush/163928472059?hash=item262ae5f9fb:g:udcAAOSwP~Fdvm5n:sc:USPSPriority!14221!US!-1","$16.90"
"Teletubbies NEW The Noo-noo Noo Noo Vibrating Vacuum Plush Playskool 1999","https://www.ebay.com/itm/Teletubbies-NEW-The-Noo-noo-Noo-Noo-Vibrating-Vacuum-Plush-Playskool-1999/233382322754?hash=item3656aba242:g:vb8AAOSwLIZdtfl7","$24.99"
"New ListingTeletubbies Po 13"" Talk and Learn Red Plush Doll Numbers Interactive","https://www.ebay.com/itm/Teletubbies-Po-13-Talk-and-Learn-Red-Plush-Doll-Numbers-Interactive/193192719310?hash=item2cfb2ef3ce:g:3~8AAOSwRjVdRz4O","$19.00"
"Eden Teletubbies Yellow Laa-Laa 8"" Beanie Plush 1998 Playskool New with Tag Vtg","https://www.ebay.com/itm/Eden-Teletubbies-Yellow-Laa-Laa-8-Beanie-Plush-1998-Playskool-New-with-Tag-Vtg/303231837039?hash=item469a06a36f:g:dtMAAOSwdd5dNSha","$5.00"
"Teletubbies Tinky Winky Purple Teletubby 13"" Plush Stuffed Toy Playskool 1998","https://www.ebay.com/itm/Teletubbies-Tinky-Winky-Purple-Teletubby-13-Plush-Stuffed-Toy-Playskool-1998/283641629031?hash=item420a5bc967:g:73EAAOSwq0tdoj7T:sc:USPSFirstClass!14221!US!-1","$26.95"
"Vintage 1998 Playskool Teletubbies LAA LAA Yellow Plush Collectible Toy New","https://www.ebay.com/itm/Vintage-1998-Playskool-Teletubbies-LAA-LAA-Yellow-Plush-Collectible-Toy-New/223565938536?hash=item340d917f68:g:Lb4AAOSwzxZdEtFU:sc:USPSPriority!14221!US!-1","$16.95"
"Original 1998 Green 17"" DIPSY TALKING TELETUBBIES Plush Vtg Playskool Doll","https://www.ebay.com/itm/Original-1998-Green-17-DIPSY-TALKING-TELETUBBIES-Plush-Vtg-Playskool-Doll/264433897699?hash=item3d917d10e3:g:0x4AAOSwdFdc3dA0","$12.99"
"Teletubbies Dipsy Talking Green Teletubby 16"" Plush Stuffed Toy 1998 Playskool","https://www.ebay.com/itm/Teletubbies-Dipsy-Talking-Green-Teletubby-16-Plush-Stuffed-Toy-1998-Playskool/133192697820?hash=item1f02e747dc:g:ZWgAAOSwP~Fdl~Tf","$10.99"
"Teletubbies Winky Dipsy 2pc Lot Plush Keychain Ragdoll Vintage 1998","https://www.ebay.com/itm/Teletubbies-Winky-Dipsy-2pc-Lot-Plush-Keychain-Ragdoll-Vintage-1998/274066562051?_trkparms=ispr%3D1&hash=item3fcfa3dc03:g:VaUAAOSwFmRbxSQn:sc:USPSFirstClass!14221!US!-1&enc=AQAEAAACQBPxNw%2BVj6nta7CKEs3N0qWKI9ISRgtS4ZCH3Lt%2FUz%2F1F6QkkF1GgCAhh%2FVYqkNS%2Fn1YQN5iCi5h8As0dFWagw6JC48l5vLIh4IL97gPVgsY0B3wzVwwScMC1BqBm1de29HxnlrIpnaVjAlHIWXWY6H7Fcm6pC5G%2FMEzZnjOvRw8ImgkG7%2BvtYG4%2FZ9RkRrm7cdw3vsvIdXH80w6ATaDvhsPjUtqZUdGaVzc4XOll5LVvG1%2F%2Boz5tNBV1MxcC7Z2Xg7oyonFOsTryrWlkajdvILCA5W51IV9iHD2wr0qDYz79NZCoIdXt5c4CXPj%2BRobrILnA74ZLO4nGO16qhwGj82HvOXddsmLpJyGeFnTOIcALTE6frsyewyDv%2F446GEGPjn8oEIwnznLHR3qB9vQ7vywShIq93rFZQmZxWhM8dxJbhEx0zr32dhg1Eq0Swj%2FW9q2eQUKpLVkIiufRm9CboTtMckD%2Bxb%2FTpSZA9b3e1dAnwrgzpAGIj691AXfxgk3k%2B7s2wcyN0GOuF47Asy62vVzfZTv03sKJzk3lh0UU4bBiqQNCYqnDCvV2SGLsWgvzXzfxfA0xXB0SCcMxR9T6Jd8Eqbm%2Fa%2F2kdUY8vfYcqbxLK9jAETqHfhgTpVQ%2BB7lvhV9AN%2BGPGraHjBj5ETaLrUHYedy%2B5%2BqYY8cKtBlJR8kzza8Qdqhd08j8GXWgIQQpCdSca%2B%2BIecnLYCCwrNopFcujEM1d0SZww0P%2Fx5ZVNPt2YGAya9ycwB6e%2FVUiK%2F8ZA%3D%3D&checksum=274066562051ade2d18d2b9a43d69f5b6048065471a8&enc=AQAEAAACQBPxNw%2BVj6nta7CKEs3N0qWKI9ISRgtS4ZCH3Lt%2FUz%2F1F6QkkF1GgCAhh%2FVYqkNS%2Fn1YQN5iCi5h8As0dFWagw6JC48l5vLIh4IL97gPVgsY0B3wzVwwScMC1BqBm1de29HxnlrIpnaVjAlHIWXWY6H7Fcm6pC5G%2FMEzZnjOvRw8ImgkG7%2BvtYG4%2FZ9RkRrm7cdw3vsvIdXH80w6ATaDvhsPjUtqZUdGaVzc4XOll5LVvG1%2F%2Boz5tNBV1MxcC7Z2Xg7oyonFOsTryrWlkajdvILCA5W51IV9iHD2wr0qDYz79NZCoIdXt5c4CXPj%2BRobrILnA74ZLO4nGO16qhwGj82HvOXddsmLpJyGeFnTOIcALTE6frsyewyDv%2F446GEGPjn8oEIwnznLHR3qB9vQ7vywShIq93rFZQmZxWhM8dxJbhEx0zr32dhg1Eq0Swj%2FW9q2eQUKpLVkIiufRm9CboTtMckD%2Bxb%2FTpSZA9b3e1dAnwrgzpAGIj691AXfxgk3k%2B7s2wcyN0GOuF47Asy62vVzfZTv03sKJzk3lh0UU4bBiqQNCYqnDCvV2SGLsWgvzXzfxfA0xXB0SCcMxR9T6Jd8Eqbm%2Fa%2F2kdUY8vfYcqbxLK9jAETqHfhgTpVQ%2BB7lvhV9AN%2BGPGraHjBj5ETaLrUHYedy%2B5%2BqYY8cKtBlJR8kzza8Qdqhd08j8GXWgIQQpCdSca%2B%2BIecnLYCCwrNopFcujEM1d0SZww0P%2Fx5ZVNPt2YGAya9ycwB6e%2FVUiK%2F8ZA%3D%3D&checksum=274066562051ade2d18d2b9a43d69f5b6048065471a8","$18.85"
"1998 Teletubbies 12"" Laa Laa Talking Plush by Playskool - Works Great","https://www.ebay.com/itm/1998-Teletubbies-12-Laa-Laa-Talking-Plush-by-Playskool-Works-Great/202651825581?_trkparms=ispr%3D1&hash=item2f2efd75ad:g:0yYAAOSwE9pb5lJU:sc:USPSPriority!14221!US!-1&enc=AQAEAAACQBPxNw%2BVj6nta7CKEs3N0qWl7ocfl39rdNq%2BS35%2BpPDAVZlvTlgt5z2OUhPqQt8J72Qwblu9nHVvCTUH%2Bmo2SnSEACaocvdSbb8Gzb3K4oKuUQpvQm%2B%2B6ugSrh%2FwjcLLB93hmZ9SSOG6yO4PQb2UhZjGr5rd6ZBRGrYIC%2BogwoJH2GcuKsUfd4l9rIjhsiI53E5UASaaRFo1uAtHTTgWGsYlF%2F9JDmXZQ%2FEyzedQHc8QxW4%2BApjA1hFck2kOFQA4uHtTh%2BQxVZRHAD0Ix%2B%2BUsU9Rq2E%2B9S2JF8eh4NHHj6KDLmFTpaDVUi5no3HTmW24NYepROxjnZ5OO%2FR31MlglG4b01zBVHPcUSRe7YSxVJ1JmqemolGVuNBVpCjGZZhOsHCfWOSMNyEwelp%2FDL5e1JbWI2pvhhXchW4LQPKUYv%2FUXopPf82ba8rVswyuAA8Mh980BJv3AQ3voYfYI4EdZrFit64Cw6c6Je8zhaSCMkdh2oTZz4EUKBsJaYyCwj4dHTByn46GAMxgmXWyhKTMuQGwyJFjfVfp85B4Ms6uaypj0xQMMH10e2aacIH%2BrPVCVgGy3BwVC9oFvYb600savSqCfo%2BJA3MWhqAhZD5MKvKAYaW8cal1hzx%2B8MU5vVyFNmpe%2BIJIllv8odTt6NaVU0y1%2B%2Fd%2BKriAnlBK%2BuQqek4tsR5ZRdVUAC6b9pwUArFQ6Bk7SJywfCnpCWU%2FIa2svT4GFkzFX9Z2kHfwGfbsabyFa5jPQh0zZEV10OjbbvFoEg%3D%3D&checksum=202651825581ade2d18d2b9a43d69f5b6048065471a8&enc=AQAEAAACQBPxNw%2BVj6nta7CKEs3N0qWl7ocfl39rdNq%2BS35%2BpPDAVZlvTlgt5z2OUhPqQt8J72Qwblu9nHVvCTUH%2Bmo2SnSEACaocvdSbb8Gzb3K4oKuUQpvQm%2B%2B6ugSrh%2FwjcLLB93hmZ9SSOG6yO4PQb2UhZjGr5rd6ZBRGrYIC%2BogwoJH2GcuKsUfd4l9rIjhsiI53E5UASaaRFo1uAtHTTgWGsYlF%2F9JDmXZQ%2FEyzedQHc8QxW4%2BApjA1hFck2kOFQA4uHtTh%2BQxVZRHAD0Ix%2B%2BUsU9Rq2E%2B9S2JF8eh4NHHj6KDLmFTpaDVUi5no3HTmW24NYepROxjnZ5OO%2FR31MlglG4b01zBVHPcUSRe7YSxVJ1JmqemolGVuNBVpCjGZZhOsHCfWOSMNyEwelp%2FDL5e1JbWI2pvhhXchW4LQPKUYv%2FUXopPf82ba8rVswyuAA8Mh980BJv3AQ3voYfYI4EdZrFit64Cw6c6Je8zhaSCMkdh2oTZz4EUKBsJaYyCwj4dHTByn46GAMxgmXWyhKTMuQGwyJFjfVfp85B4Ms6uaypj0xQMMH10e2aacIH%2BrPVCVgGy3BwVC9oFvYb600savSqCfo%2BJA3MWhqAhZD5MKvKAYaW8cal1hzx%2B8MU5vVyFNmpe%2BIJIllv8odTt6NaVU0y1%2B%2Fd%2BKriAnlBK%2BuQqek4tsR5ZRdVUAC6b9pwUArFQ6Bk7SJywfCnpCWU%2FIa2svT4GFkzFX9Z2kHfwGfbsabyFa5jPQh0zZEV10OjbbvFoEg%3D%3D&checksum=202651825581ade2d18d2b9a43d69f5b6048065471a8","$19.51"
"New ListingVintage 1998 Hasbro Playskool Green Dipsy Teletubbie talks 12""","https://www.ebay.com/itm/Vintage-1998-Hasbro-Playskool-Green-Dipsy-Teletubbie-talks-12/143432245951?hash=item21653a62bf:g:zsIAAOSwZb9dwIZ3","$16.00"
"1998 Red Teletubbies Po 8"" Eden Stuffed Plush Doll No Sound EUC!","https://www.ebay.com/itm/1998-Red-Teletubbies-Po-8-Eden-Stuffed-Plush-Doll-No-Sound-EUC/163912541822?hash=item2629f2e67e:g:fQkAAOSwr3BdrGeB","$10.00"
"VINTAGE TELETUBBIES PLUSH 6"" TOY ""DIPSY"" 1998 -PLAYSKOOL NEW WITH TAG","https://www.ebay.com/itm/VINTAGE-TELETUBBIES-PLUSH-6-TOY-DIPSY-1998-PLAYSKOOL-NEW-WITH-TAG/153690664574?hash=item23c8ad6e7e:g:QTsAAOSwqnlb7G-P","$7.99"
"Teletubbies Po red talking plush toy stuffed doll Spinmaster 14""","https://www.ebay.com/itm/Teletubbies-Po-red-talking-plush-toy-stuffed-doll-Spinmaster-14/352732408480?hash=item52207d6aa0:g:8-MAAOSwRiNdOjK-:sc:USPSFirstClass!14221!US!-1","$15.00"
"Tinky Winky Teletubbies Plush by Eden w/Tag Bean Bag 1998 Purple 8"" Flocked Face","https://www.ebay.com/itm/Tinky-Winky-Teletubbies-Plush-by-Eden-w-Tag-Bean-Bag-1998-Purple-8-Flocked-Face/173922447145?epid=1100576294&hash=item287e95ef29:g:z7gAAOSwSHBc9X6g","$9.99"
"Teletubbies Laa Laa Yellow Talking Plush 14"" Soft Vintage Teletubby Lala Laalaa","https://www.ebay.com/itm/Teletubbies-Laa-Laa-Yellow-Talking-Plush-14-Soft-Vintage-Teletubby-Lala-Laalaa/123734300862?hash=item1ccf2398be:g:q8QAAOSwqExcsjQt:sc:USPSPriority!14221!US!-1","$10.00"
"Teletubbies Talking Laa-Laa Plush Toy Playskool 1998","https://www.ebay.com/itm/Teletubbies-Talking-Laa-Laa-Plush-Toy-Playskool-1998/372801033540?hash=item56ccac5544:g:-JoAAOSwfiddn~Qk","$24.95"
"Teletubbies Talking Tinky Winky Purple Plush Toy Playskool 1998","https://www.ebay.com/itm/Teletubbies-Talking-Tinky-Winky-Purple-Plush-Toy-Playskool-1998/372750761625?hash=item56c9ad3e99:g:fWsAAOSwbe9dZe2L","$24.95"
"EDEN ""DIPSY"" TELETUBBIES PLUSH , 1998","https://www.ebay.com/itm/EDEN-DIPSY-TELETUBBIES-PLUSH-1998/372772724650?hash=item56cafc5faa:g:-xYAAOSw3iBbL9TY","$3.99"
"Vintage Hasbro 1998 Teletubbies LALA Plush Talking Doll 17” WORKING CONDITION","https://www.ebay.com/itm/Vintage-Hasbro-1998-Teletubbies-LALA-Plush-Talking-Doll-17-WORKING-CONDITION/153708358029?hash=item23c9bb698d:g:M0gAAOSwG4Zdpbvv","$9.95"
"Teletubbies 6"" Laa-Laa LAA LAA Soft Plush with tags","https://www.ebay.com/itm/Teletubbies-6-Laa-Laa-LAA-LAA-Soft-Plush-with-tags/153435238660?hash=item23b973f104:g:PCoAAOSwrtFbXJy9","$14.95"
"Teletubbies 12"" Red Talking Po Plush Stuffed Toy Spin Master","https://www.ebay.com/itm/Teletubbies-12-Red-Talking-Po-Plush-Stuffed-Toy-Spin-Master/143207532057?hash=item2157d58619:g:XCoAAOSwiOZcSxVq:sc:USPSFirstClass!14221!US!-1","$13.50"
"LOT OF THREE (3) VINTAGE 1998 TALKING TELETUBBIES PLUSH DOLLS PLAYSKOOL","https://www.ebay.com/itm/LOT-OF-THREE-3-VINTAGE-1998-TALKING-TELETUBBIES-PLUSH-DOLLS-PLAYSKOOL/264506919029?hash=item3d95d74875:g:7T8AAOSw2w5drnV-:sc:USPSPriority!14221!US!-1","$54.99"
"Vintage 1998 Hasbro Playskool Teletubbies Plush Purple Talking Tinky Winky 17""","https://www.ebay.com/itm/Vintage-1998-Hasbro-Playskool-Teletubbies-Plush-Purple-Talking-Tinky-Winky-17/183999167120?hash=item2ad7347a90:g:MecAAOSwdwRdfnJj","$12.99"
"Teletubbies Green Dipsy 8"" Beanie Plush Eden,1998 Playskool New with Tag","https://www.ebay.com/itm/Teletubbies-Green-Dipsy-8-Beanie-Plush-Eden-1998-Playskool-New-with-Tag/193189800747?hash=item2cfb026b2b:g:mGgAAOSwwJVdvi56","$9.99"
"Teletubbies - named PO - fuzzy face Red 14"" dated 1998 plush by Eden","https://www.ebay.com/itm/Teletubbies-named-PO-fuzzy-face-Red-14-dated-1998-plush-by-Eden/143423885350?hash=item2164bad026:g:lRYAAOSwdnZaDlEP","$17.79"
"Lullaby Laa-Laa Yellow Teletubbies 15"" Plush Spin Master NEW IN BOX!!!","https://www.ebay.com/itm/Lullaby-Laa-Laa-Yellow-Teletubbies-15-Plush-Spin-Master-NEW-IN-BOX/333298080414?hash=item4d9a1d1a9e:g:67wAAOSwOXldVgQZ:sc:USPSPriority!14221!US!-1","$14.85"
"Vintage TELETUBBIES Plush Dolls PO (Red) & DIPSY (Green) Talking 1998 Playskool","https://www.ebay.com/itm/Vintage-TELETUBBIES-Plush-Dolls-PO-Red-DIPSY-Green-Talking-1998-Playskool/163921612981?hash=item262a7d50b5:g:xgwAAOSwgqpdlPva","$19.99"
